L1	L2	species	specimen	oligoID	pmTm
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	Clostridium sp. N6	HIT 440	56.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 2953	60.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 2954	57
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 4292	57.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 4293	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 4346	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium HuDI02	HIT 440	56.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 2953	60.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 2954	57
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 2955	61
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 4292	57.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 4346	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium inhufecA-34	HIT 440	56.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 2933	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 2934	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 2953	60.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 2954	57
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 4290	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 4292	57.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 4293	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 4294	60.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 4346	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium sp. N6	uncultured bacterium LN85	HIT 440	56.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	Clostridium symbiosum	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	Clostridium symbiosum	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	uncultured bacterium C764	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	uncultured bacterium C764	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	uncultured bacterium HuDI27	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Clostridium symbiosum	uncultured bacterium HuDI27	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium Adhufec071rbh	uncultured bacterium Adhufec071rbh	HIT 4236	59.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium Adhufec071rbh	uncultured bacterium Adhufec071rbh	HIT 648	58.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 2162	58.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 2933	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 2934	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 424	57.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 4285	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 4286	57.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 4287	59.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B147	uncultured bacterium B147	HIT 4290	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B395	uncultured bacterium B395	HIT 1756	60.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B395	uncultured bacterium B395	HIT 2369	58.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B395	uncultured bacterium B395	HIT 4327	59.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B395	uncultured bacterium B395	HIT 4329	61.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 2972	60.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4236	59.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 430	57.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4315	58.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4317	60.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4318	60.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 4319	59.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium B840	uncultured bacterium B840	HIT 648	58.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 1734	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 1764	58.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 2002	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 2333	58.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 2488	61.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 4337	59.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 4338	60.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	Uncultured bacterium clone Eldhufec100	Uncultured bacterium clone Eldhufec100	HIT 640	59.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E024	uncultured bacterium E024	HIT 2653	56.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E024	uncultured bacterium E024	HIT 4341	57.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E024	uncultured bacterium E024	HIT 4343	61.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E024	uncultured bacterium E024	HIT 4344	58.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E108	uncultured bacterium E108	HIT 2653	56.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E108	uncultured bacterium E108	HIT 2655	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E108	uncultured bacterium E108	HIT 4347	56.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E108	uncultured bacterium E108	HIT 4349	58.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium E108	uncultured bacterium E108	HIT 4350	57.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2929	57
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2930	58.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2931	61.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2932	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2933	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 2934	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 4042	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium HuCC34	uncultured bacterium HuCC34	HIT 4290	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-32	HIT 2947	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-32	HIT 2948	60.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-32	HIT 2949	59.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-33	HIT 2947	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-33	HIT 2948	60.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium inhufecA-32	uncultured bacterium inhufecA-33	HIT 2949	59.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 2062	58
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 2124	60.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 2368	60.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 2820	58.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4207	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4208	58.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4209	57.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4210	61.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4211	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4212	61.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K094	uncultured bacterium K094	HIT 4518	59.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium adhufec13.25	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium adhufec13.25	HIT 1951	57.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium adhufec13.25	HIT 1953	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium adhufec13.25	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium adhufec13.25	HIT 4335	59.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 1734	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 1764	58.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 1826	59.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 1951	57.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 1953	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 2002	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 2333	58.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 2488	61.2
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 4316	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 4335	59.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 4337	59.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 4338	60.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium K375	uncultured bacterium K375	HIT 640	59.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 1762	55.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 2142	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 2178	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 2819	59
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 2867	60.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 4241	60.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 4321	59.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 4322	59.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 4323	60.9
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 4326	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium L812	uncultured bacterium L812	HIT 647	59.7
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 2953	60.1
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 2954	57
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 2955	61
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 4292	57.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 4346	58.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium LCTI22	uncultured bacterium LCTI22	HIT 440	56.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium Adhufec092khh	HIT 4361	61.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	Uncultured bacterium clone Eldhufec134	HIT 1762	55.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	Uncultured bacterium clone Eldhufec134	HIT 2142	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	Uncultured bacterium clone Eldhufec134	HIT 2178	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	Uncultured bacterium clone Eldhufec134	HIT 4362	60.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 1762	55.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 2142	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 2178	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 4357	60.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 4358	59.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 4359	58.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 4361	61.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium HuAC36	HIT 4362	60.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 1762	55.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 2142	57.5
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 2178	59.6
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 4357	60.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 4358	59.8
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 4359	58.4
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 4361	61.3
Clostridium cluster XIVa	Clostridium symbiosum et rel.	uncultured bacterium M431	uncultured bacterium M431	HIT 4362	60.6
